Environment Id,Observation Space,Action Space,Reward Range,tStepL,Trials,rThresh,Action Meanings
flashgames.PunchBallJump-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0cc0>,"(-inf, inf)",20000,100,None,N/A
wob.mini.ClickButton-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7278>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7eb8>,"(-inf, inf)",10000000,100,None,N/A
flashgames.SpaceColony-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b77f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a0b8>,"(-inf, inf)",20000,100,None,N/A
flashgames.WoollyBearJigsawPuzzle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b67f0>,"(-inf, inf)",20000,100,None,N/A
gym-core.VideoPinballSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd828>,"(-inf, inf)",100000,100,None,N/A
flashgames.LetsFall-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f5c0>,"(-inf, inf)",20000,100,None,N/A
flashgames.GalleonFight-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0a58>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0ac8>,"(-inf, inf)",20000,100,None,N/A
gym-core.MsPacmanDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e48>,"(-inf, inf)",100000,100,None,N/A
flashgames.MatchToEnjoy-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677160>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6776d8>,"(-inf, inf)",20000,100,None,N/A
flashgames.CandyMatch-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a8d0>,"(-inf, inf)",20000,100,None,N/A
flashgames.ZodiacMatch-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0b00>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0860>,"(-inf, inf)",20000,100,None,N/A
gym-core.FreewaySlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bbf98>,"(-inf, inf)",100000,100,None,N/A
wob.mini.FindMidpoint-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6b38>,"(-inf, inf)",10000000,100,None,N/A
gym-core.BeamRiderDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdb38>,"(-inf, inf)",100000,100,None,N/A
flashgames.Numz-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677550>,"(-inf, inf)",20000,100,None,N/A
gym-core.TennisSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f160>,"(-inf, inf)",100000,100,None,N/A
flashgames.AmericanRacingLvl12-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0710>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b09b0>,"(-inf, inf)",20000,100,None,N/A
wob.real.Quizlet-Universe-Test-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661b00>,"(-inf, inf)",10000000,100,None,N/A
gym-core.Venture-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a240>,"(-inf, inf)",100000,100,None,N/A
gym-core.PrivateEyeNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677c50>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6775c0>,"(-inf, inf)",400000,100,None,N/A
flashgames.TankStorm-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bbef0>,"(-inf, inf)",20000,100,None,N/A
flashgames.1001ArabianNights-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661ef0>,"(-inf, inf)",20000,100,None,N/A
gym-core.AssaultNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6470>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6f60>,"(-inf, inf)",400000,100,None,N/A
flashgames.Helixteus-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f080>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f3c8>,"(-inf, inf)",20000,100,None,N/A
gym-core.FreewayDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0a58>,"(-inf, inf)",100000,100,None,N/A
gym-core.BowlingSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b74e0>,"(-inf, inf)",100000,100,None,N/A
flashgames.AmericanRacingLvl8-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6779e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6777b8>,"(-inf, inf)",20000,100,None,N/A
gym-core.RobotankDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c674f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c7055f8>,"(-inf, inf)",100000,100,None,N/A
flashgames.PingPongSurvival-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c674ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c674978>,"(-inf, inf)",20000,100,None,N/A
gym-core.BeamRiderDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb2b0>,"(-inf, inf)",75000,100,None,N/A
flashgames.SurfBuggy-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677eb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677c18>,"(-inf, inf)",20000,100,None,N/A
gym-core.DoubleDunk30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c674710>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c674080>,"(-inf, inf)",100000,100,None,N/A
gym-core.RoadRunnerDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a860>,"(-inf, inf)",75000,100,None,N/A
gym-core.TutankhamDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb278>,"(-inf, inf)",75000,100,None,N/A
gym-core.IceHockey-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661c18>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b61d0>,"(-inf, inf)",100000,100,None,N/A
flashgames.Commando-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0ef0>,"(-inf, inf)",20000,100,None,N/A
gym-core.KungFuMasterDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7f60>,"(-inf, inf)",75000,100,None,N/A
gym-core.TennisDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705400>,"(-inf, inf)",100000,100,None,N/A
flashgames.AmericanRacingLvl3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0470>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6ac8>,"(-inf, inf)",20000,100,None,N/A
gym-core.CrazyClimberDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd160>,"(-inf, inf)",75000,100,None,N/A
flashgames.TaxiRacers-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bbf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e48>,"(-inf, inf)",20000,100,None,N/A
gym-core.BoxingSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661b00>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705dd8>,"(-inf, inf)",100000,100,None,N/A
gym-core.StarGunnerSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b75c0>,"(-inf, inf)",100000,100,None,N/A
gym-core.Krull30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b70b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6438>,"(-inf, inf)",100000,100,None,N/A
test.DummyVNCEnv-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b05f8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661c18>,"(-inf, inf)",10000000,100,None,N/A
flashgames.GiantsAndDwarvesTd-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661b00>,"(-inf, inf)",20000,100,None,N/A
gym-core.SkiingDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6940>,"(-inf, inf)",75000,100,None,N/A
gym-core.BreakoutSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb7b8>,"(-inf, inf)",100000,100,None,N/A
gym-core.Jamesbond30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6779b0>,"(-inf, inf)",100000,100,None,N/A
flashgames.RhythmRockets-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b77b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e10>,"(-inf, inf)",20000,100,None,N/A
flashgames.MusicStomp-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e48>,"(-inf, inf)",20000,100,None,N/A
flashgames.EuroKicks2016-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd780>,"(-inf, inf)",20000,100,None,N/A
flashgames.PoliceChaseCrackdown-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6779b0>,"(-inf, inf)",20000,100,None,N/A
flashgames.HeatRushFutureLvl3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e80>,"(-inf, inf)",20000,100,None,N/A
flashgames.PlopPlopLite-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661eb8>,"(-inf, inf)",20000,100,None,N/A
gym-core.VideoPinballDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7438>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7e48>,"(-inf, inf)",75000,100,None,N/A
gym-core.QbertDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67eb00>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67ec18>,"(-inf, inf)",75000,100,None,N/A
flashgames.Knockers-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a7f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66ada0>,"(-inf, inf)",20000,100,None,N/A
gym-core.AssaultSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7d68>,"(-inf, inf)",100000,100,None,N/A
flashgames.FlyingCookieQuest-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f358>,"(-inf, inf)",20000,100,None,N/A
flashgames.JellySnake-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7cf8>,"(-inf, inf)",20000,100,None,N/A
gym-core.MsPacmanDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdc88>,"(-inf, inf)",75000,100,None,N/A
flashgames.Pointer-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f60>,"(-inf, inf)",20000,100,None,N/A
flashgames.EvilMinion-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f98>,"(-inf, inf)",20000,100,None,N/A
flashgames.3FootNinja-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6776d8>,"(-inf, inf)",20000,100,None,N/A
flashgames.GalacticGems2NewFrontiers-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7dd8>,"(-inf, inf)",20000,100,None,N/A
gym-core.YarsRevenge-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705400>,"(-inf, inf)",100000,100,None,N/A
flashgames.MultiballMadness-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c74e0>,"(-inf, inf)",20000,100,None,N/A
gym-core.DemonAttackDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7470>,"(-inf, inf)",75000,100,None,N/A
flashgames.CoasterRacer2Lvl3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7dd8>,"(-inf, inf)",20000,100,None,N/A
flashgames.SuperbikeExtreme-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a1d0>,"(-inf, inf)",20000,100,None,N/A
gym-core.CarnivalDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c74e0>,"(-inf, inf)",75000,100,None,N/A
flashgames.CloseCombat-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e10>,"(-inf, inf)",20000,100,None,N/A
flashgames.DuskDrive-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7dd8>,"(-inf, inf)",20000,100,None,N/A
gym-core.Centipede-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bda20>,"(-inf, inf)",100000,100,None,N/A
wob.mini.ChooseDate-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c74a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c74e0>,"(-inf, inf)",10000000,100,None,N/A
gym-core.KungFuMasterSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6fd0>,"(-inf, inf)",100000,100,None,N/A
gym-core.IceHockeyNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fd68>,"(-inf, inf)",400000,100,None,N/A
gym-core.ChopperCommandDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7470>,"(-inf, inf)",100000,100,None,N/A
flashgames.ParkingFury-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7208>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7c18>,"(-inf, inf)",20000,100,None,N/A
MountainCarContinuous-v0,"Box(2,)","Box(1,)","(-inf, inf)",999,100,90.0,[-1.0...1.0]
flashgames.PicnicPanicTd-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a7f0>,"(-inf, inf)",20000,100,None,N/A
flashgames.ReverseBoots-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7b38>,"(-inf, inf)",20000,100,None,N/A
flashgames.HeatRushUsaLvl14-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f7f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677550>,"(-inf, inf)",20000,100,None,N/A
flashgames.3dFuriousDriver-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c78d0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7b38>,"(-inf, inf)",20000,100,None,N/A
gym-core.PongDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6390>,"(-inf, inf)",75000,100,None,N/A
flashgames.HighSpeedChase-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7a20>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a908>,"(-inf, inf)",20000,100,None,N/A
flashgames.NinjaTrainingWorlds-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7240>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7048>,"(-inf, inf)",20000,100,None,N/A
